num_critic_for_reviews,duration,director_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,imdb_score,aspect_ratio,movie_facebook_likes,Action,Adventure,Fantasy,Sci.Fi,Thriller,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Documentary,News,Short,Film.Noir
184,112,97,577,6615578,15352,1341,82,1.30E+07,7,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
148,127,13000,40000,5887457,142416,56585,420,1.80E+07,7.9,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
217,111,655,24000,13362308,31898,39307,111,1.80E+07,6.9,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,126,44,627,5701643,37635,653,165,2.00E+07,7.3,2.35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
209,114,0,27000,5694401,194489,46944,192,1.80E+07,7.3,2.35,12000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,99,379,456,5333658,2541,1356,54,2.00E+07,3.5,1.85,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,150,0,597,4414535,30618,1645,224,1.80E+07,7.8,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,117,78,989,4806750,6091,1598,53,NA,7.4,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
263,112,337,4000,3707794,31359,5671,156,1.80E+07,6.7,2.35,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,108,11000,11000,3203044,25165,14843,155,1.80E+07,6.4,2.35,827,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,116,6,25000,4435083,27882,39463,119,1.80E+07,7.1,2.35,18000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
292,144,0,63,2222647,52958,167,193,1.20E+07,7.8,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
70,93,28,1000,3500000,10082,2319,100,2700000,5.9,1.85,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79,103,154,1000,676698,26730,4094,180,1.80E+07,7.2,1.85,2000,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
103,93,190,364,3419967,13359,1083,56,NA,7.2,2.35,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108,334,NA,897,145118,10111,1032,36,NA,7.7,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10,121,0,854,229311,899,2705,42,11350000,6.2,2.35,271,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
112,105,2,805,63260,14325,1185,90,1.40E+07,6.7,2.35,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,119,99,15000,121463226,422606,17584,555,2.00E+07,7.6,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,103,0,923,90485233,9544,3699,45,NA,4.1,1.85,804,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
97,98,209,158,58006147,67653,816,108,2.30E+07,6.2,1.85,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
142,80,19,11000,51053787,45900,14385,247,17500000,6.5,1.85,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187,121,83,3000,23472900,264533,4142,609,17500000,8.1,2.35,12000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
193,94,87,866,39687528,140780,2124,376,2.40E+07,6.3,2.35,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,93,148,549,7017178,1633,1373,17,17500000,4.4,2.35,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38,116,0,109,325491,4387,245,67,17500000,6,1.85,204,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
239,101,448,482,96471845,268581,956,1109,1.70E+07,7.6,1.85,20000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,154,0,2000,85200000,488537,4228,1076,18500000,8.4,1.85,18000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,170,165,453,7.20E+07,66959,1164,258,1.70E+07,7.9,2.2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140,99,13,45000,72219395,105585,50284,419,1.70E+07,5.6,2.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
129,104,42,839,82389560,106820,3627,147,1.70E+07,6.5,1.85,14000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,126,729,912,71502303,149966,2170,835,1.20E+07,7.5,1.85,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91,110,422,33000,19179969,54710,35345,177,17500000,6.3,2.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,101,0,2000,4.70E+07,157857,4400,1191,3.00E+05,7.9,2.35,12000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283,80,611,5000,84961,149414,6229,841,3.10E+07,7.9,2.35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,87,9,818,37566230,3407,2164,48,1.70E+07,5.1,1.85,309,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56,123,92,1000,70492685,11600,5306,64,1.70E+07,6.7,2.35,7000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
186,109,248,16000,35635046,121058,19410,482,1.70E+07,6.7,2.35,3000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
178,90,52,723,45670855,67978,1978,279,2.00E+07,5.6,1.85,12000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
140,96,36,1000,37939782,62272,3294,207,1.70E+07,5.6,1.85,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,125,364,12000,172051787,264186,25549,665,1.70E+08,6.8,2.35,30000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,82,12,8000,30324946,48458,9271,239,1.70E+07,6.2,1.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148,86,33,15000,27854896,64190,17396,129,1.70E+07,5.6,2.35,16000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265,108,192,1000,41777564,129719,4500,855,1.50E+07,6.4,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75,98,39,593,22734486,11815,2713,117,1.70E+07,5.6,2.35,320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,129,51,427,44469602,23480,952,83,1.70E+07,7.4,2.35,21000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
62,99,17,918,24708699,7991,4797,30,NA,4.9,2.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,105,49,680,21160089,8522,1538,92,NA,6,2.35,874,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
223,112,36,10000,64998368,213898,12676,250,1.70E+07,7.2,1.85,36000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,108,19,973,19693891,12993,3344,107,3.40E+07,4.9,1.85,476,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
125,121,0,989,16311763,50656,2365,416,1.70E+07,7.5,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
81,89,11,1000,12693621,10885,4060,271,1.70E+07,4.8,2.35,814,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37,89,0,690,15655665,9104,2135,112,4.00E+06,3.1,1.33,110,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,73,11,1000,11634458,2045,2020,37,1.70E+07,5.8,1.85,339,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,132,847,3000,27154426,52852,6317,138,1.70E+07,6.7,2.35,4000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
543,96,201,394,54239856,125016,673,789,1.70E+07,6.5,2.35,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,98,80,567,8662318,15033,2016,75,1.70E+07,5.9,1.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,107,80,2000,7156725,22639,5992,217,1.90E+07,5.5,1.85,300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94,134,22,1000,15681020,33570,3007,259,1.70E+07,3.6,2.35,1000,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,94,8,328,7070459,4600,760,18,NA,3.3,1.85,238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157,122,47,23000,6855137,88590,27381,419,1.70E+07,7.4,2.35,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,128,9,767,2694071,3222,1727,64,NA,6.7,2.35,352,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
21,97,3,400,2315683,4081,805,28,1.70E+07,3,1.85,154,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
236,110,168,3000,39825798,295375,4210,645,1.60E+07,7.6,1.85,15000,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,102,4,634,2.00E+06,1275,1262,27,1.70E+07,6.4,2.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,98,541,214,1569918,16234,409,113,1.70E+07,6.9,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
106,120,30,14000,106869,13762,14492,39,1.70E+07,6.6,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
173,160,219,1000,273420,32671,2340,238,1.70E+07,5.5,2.35,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
145,83,57,465,4930798,16268,730,108,1.70E+07,4.1,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,102,6,3000,59847242,55895,5433,115,16500000,6.8,1.85,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105,122,30,21000,220914,13239,25173,97,16800000,6.5,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
236,110,168,3000,39825798,295375,4210,645,1.60E+07,7.6,1.85,15000,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
114,126,0,826,43848100,119150,1607,219,1.50E+07,7.4,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
69,136,0,25000,42700000,78392,41059,196,16500000,7.7,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,120,11,11000,18663911,46204,12554,151,16500000,7.1,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
72,108,18,714,11702090,37700,2785,50,16500000,6.3,2.35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,126,26,638,13005485,56665,2282,469,1.50E+07,7.6,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,128,608,49000,95860116,277451,51609,491,16400000,8,1.85,23000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84,113,137,879,127175354,288451,2985,438,1.60E+07,7.3,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,89,0,227,92823600,149108,485,273,1.60E+07,7.6,1.85,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79,129,0,844,5.40E+07,26310,2330,154,1.60E+07,7.8,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103,94,480,1000,68525609,132963,3889,302,15600000,6.5,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,106,48,23000,52885587,35312,23369,267,1.60E+07,6.4,1.85,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
576,100,405,996,44667095,190030,4606,583,1.50E+07,8,1.33,30000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178,89,687,10000,42638165,42182,12183,230,1.60E+07,4.8,2.35,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
487,94,0,13000,45507053,237848,27911,377,1.60E+07,7.8,1.85,71000,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,83,473,20000,39511038,56269,26402,366,1.60E+07,5.9,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,111,19,241,6462576,1449,824,30,18500000,5.4,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56,80,11,911,40363530,18254,3058,307,1.60E+07,3.3,1.85,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,112,0,634,37623143,467234,1322,1083,13500000,8.2,1.85,27000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
51,94,14,1000,33357476,7392,4194,53,3.50E+07,5.4,1.85,393,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,130,309,939,28734552,9566,3107,81,1.60E+07,6.4,1.85,1000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
138,91,26,3000,37300107,29147,5349,115,1.60E+07,4.8,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
78,91,29,861,27087695,41664,2543,205,17700000,5.9,1.85,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,110,23,633,30102717,28736,874,72,1.50E+07,5.5,1.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
285,121,1000,175,23618786,352695,485,687,8.00E+06,7.9,2.35,17000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124,114,15,851,26896744,16582,3485,125,16500000,4.9,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
275,96,11000,19000,23213577,198111,19894,365,15500000,7.2,1.85,14000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,100,24,15000,55461307,4654,18786,46,2.00E+07,6.7,NA,18000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,94,7,3000,20627372,13661,3451,134,1.60E+07,5.3,1.85,487,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103,109,7,835,16346122,25549,2572,171,1.60E+07,7.2,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,107,45,24000,16204793,92712,24805,294,1.60E+07,5.1,1.85,6000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84,96,22,8000,15427192,11768,11078,148,1.60E+07,5.6,1.85,492,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64,88,11000,854,14792779,24256,1653,91,1.60E+07,7.6,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,110,179,12000,13998282,24854,15044,374,1.60E+07,3.1,2.35,31000,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
158,113,47,21000,19057024,113963,22088,361,1.60E+07,7.2,1.85,24000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,101,6,812,14108518,8215,1882,95,1.60E+07,5.7,1.85,371,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,105,121,11000,13854000,21079,14677,55,2.00E+07,5.2,1.85,818,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,125,438,18000,77324422,178731,33865,261,2.60E+07,7.7,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,100,9,599,15500000,51996,2389,302,1.60E+07,7,2.35,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,97,3,1000,11540112,2385,3835,20,NA,3.6,1.85,177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,112,28,555,4734235,8217,1227,123,1.50E+07,6,1.85,573,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109,112,11000,11000,4839383,21613,12766,148,1.60E+07,6.6,1.85,762,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,95,89,1000,4193025,30682,2518,194,1.50E+07,6.8,2.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,110,85,1000,5900000,98629,1852,316,1.60E+07,7.2,1.85,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,118,369,1000,2849142,24104,1889,88,1.60E+07,7.2,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,97,34,503,1686429,8687,3100,62,1.60E+07,2.8,1.85,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
230,120,115,10000,1984743,20616,11019,70,1.60E+07,6.6,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64,135,133,898,1666262,5321,2096,78,1.60E+07,6.7,1.66,356,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
393,101,0,3000,2319187,92640,5056,212,2.00E+07,7,2.35,23000,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
75,92,29,939,13922211,18271,3935,150,1.60E+07,4.4,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,92,6,10000,23091,5664,11091,42,1.50E+07,6.2,2.35,921,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
216,161,929,488,336467,45449,943,192,1.30E+07,7.3,2.35,23000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,92,143,1000,2964,7444,3086,42,1.60E+07,5.1,1.78,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
208,122,0,883,2428883,21370,2896,132,1.60E+07,6.6,2.35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
32,91,10,890,13571817,5312,3104,40,15600000,4.5,1.85,939,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
78,115,460,232,1554566,8624,699,180,NA,6.6,1.66,824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21,94,4,844,508867,1033,3583,26,NA,6.5,2.35,282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
40,93,7,1000,1181197,3299,4329,24,15500000,5.9,1.85,191,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40,94,7,235,81525,29392,303,91,15300000,6.6,2.35,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
251,95,571,499,7774730,61912,1120,352,15500000,6.5,1.85,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,105,102,901,234760500,126464,3464,175,1.40E+07,7.3,1.85,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,103,0,3000,285761243,311075,7521,305,1.80E+07,7.5,1.85,20000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,102,12000,19000,167780960,36918,21499,42,1.10E+07,5.9,1.85,3000,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,116,521,13000,177200000,77366,14701,194,2.20E+07,7.4,2.35,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173,110,12000,10000,176781728,219171,13069,388,1.50E+07,6.9,1.33,19000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287,120,0,103,128067808,217740,129,1641,1.50E+07,7.9,2.35,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
176,122,0,18000,130058047,822500,19078,2715,1.50E+07,8.4,2.35,22000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
479,118,0,14000,138795342,503631,15732,636,1.50E+07,8,1.85,64000,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
27,107,425,742,111936400,87538,2151,79,1.50E+07,6,1.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,102,4,17000,317040,6723,30978,36,15500000,6.8,2.35,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70,154,14000,852,94175854,60988,2592,199,1.50E+07,7.8,1.85,6000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
454,114,77,19000,91121452,467613,20295,608,1.40E+07,8.1,2.35,165000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
25,109,6,1000,69800000,18140,2419,60,1.00E+07,6.1,1.85,855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,124,150,874,79900000,12974,2667,84,NA,7.5,1.85,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
111,94,87,17000,64001297,32002,20154,103,1.50E+07,6.2,1.85,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,100,127,1000,71588220,134869,1949,304,2.00E+07,6.2,1.85,57000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
318,101,0,2000,4.70E+07,157857,4400,1191,3.00E+05,7.9,2.35,12000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,98,11000,816,61400000,71183,3617,183,1.50E+07,7.4,1.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,102,79,925,101978840,77724,1018,162,1.50E+07,6.6,1.85,26000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,94,350,326,56437947,85333,486,421,9800000,7.3,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
109,92,13000,925,73326666,189413,1953,306,1.50E+07,7.5,1.85,15000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,113,0,2000,55184721,9811,6510,100,1.50E+07,5.6,1.85,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,115,44,23000,50003300,36624,29370,132,1.50E+07,7.3,1.85,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
462,95,43,11000,54322273,139749,11946,509,1.70E+07,6.4,2.35,29000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
152,87,165,1000,47860214,34711,2452,468,1.50E+07,5,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69,88,189,934,47811275,29008,3707,99,1.50E+07,5.4,1.85,896,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,97,272,22000,43022524,67604,29252,218,1.50E+07,7.1,1.85,12000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66,94,13,925,42672630,27580,3423,172,1.70E+07,5.3,2.35,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
238,112,29,12000,42919096,64747,15800,122,1.50E+07,6.5,2.35,12000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198,98,66,3000,42592530,29867,4567,181,1.50E+07,6.2,2.35,27000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
154,104,0,4000,40064955,92074,12170,502,1.50E+07,6.4,1.85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
